1.0	2640
1.0	1403
1.0	1076
0.0	1237
1.0	1157
1.0	1185
1.0	1009
1.0	1491
1.0	1457
1.0	1278
1.0	1831
1.0	1865
1.0	3386
1.0	2632
0.0	1981
1.0	1545
1.0	1652
1.0	1679
1.0	1106
1.0	2325
1.0	1845
1.0	2700
0.0	1793
1.0	1613
1.0	1380
1.0	1053
1.0	1324
1.0	2454
1.0	1151
1.0	4524
1.0	1276
1.0	1136
1.0	2394
1.0	2082
1.0	2834
1.0	1348
1.0	2380
1.0	2381
1.0	1231
1.0	1525
1.0	1342
1.0	9561
1.0	6779
1.0	1466
1.0	1340
1.0	2684
0.4342537135410818	1952
1.0	1334
1.0	2380
1.0	1859
1.0	1561
1.0	2468
1.0	1076
0.0	1598
1.0	1627
1.0	1865
1.0	2301
1.0	1739
1.0	4160
1.0	1037
1.0	1532
1.0	3387
1.0	1406
1.0	1442
0.0	1155
1.0	1343
1.0	1070
1.0	1244
1.0	1267
1.0	5823
1.0	1111
0.0	1007
0.0	1277
0.3333122024115523	1534
1.0	1530
1.0	1150
1.0	1954
0.0	1350
1.0	1397
1.0	2523
1.0	2875
1.0	1669
1.0	4654
1.0	6746
1.0	1680
1.0	1704
1.0	1240
0.0	2485
1.0	1885
0.0	2428
0.0	1372
1.0	3605
1.0	2485
0.0	1084
1.0	2446
1.0	4881
1.0	1662
1.0	1319
1.0	1559
1.0	1257
1.0	1000
1.0	2820
1.0	3436
1.0	1386
0.0	1543
1.0	2109
1.0	3567
1.0	1782
1.0	1377
1.0	1123
1.0	3824
1.0	1145
1.0	1109
0.0	2053
1.0	1537
1.0	1630
1.0	1461
1.0	1241
0.0	1087
1.0	3106
1.0	2160
0.0	1031
1.0	2161
1.0	1430
0.0	12991
0.0	1422
1.0	1142
0.0	4161
0.0	1628
1.0	2450
1.0	3297
1.0	1230
1.0	2814
0.0	4438
1.0	1155
1.0	2394
1.0	4187
0.0	1243
1.0	4193
1.0	3642
0.0	1744
1.0	1360
0.0	1467
0.775858132833036	3789
1.0	1271
1.0	1693
1.0	1790
0.0	1090
1.0	1353
1.0	1079
0.6438838830978063	1289
1.0	1626
1.0	3265
0.0	2826
1.0	1985
0.0	1179
1.0	1511
1.0	1035
1.0	3424
1.0	2003
1.0	1399
1.0	2921
1.0	1798
1.0	2755
1.0	1451
1.0	1052
1.0	2863
