35.3%	141778
35.4%	142311
35.5%	143380
35.6%	143916
35.7%	144991
35.8%	145530
35.9%	146611
36.0%	147153
36.1%	148240
36.2%	148785
36.3%	149878
36.4%	150426
36.5%	151525
36.6%	152076
36.7%	153181
36.8%	153735
36.9%	154846
37.0%	155403
37.1%	156520
37.2%	157080
37.3%	158203
37.4%	158766
37.5%	159895
37.6%	160461
37.7%	161596
37.8%	162165
37.9%	163306
38.0%	163878
38.1%	165025
38.2%	165600
38.3%	166753
38.4%	167331
38.5%	168490
38.6%	169071
38.7%	170236
38.8%	170820
38.9%	171991
39.0%	172578
39.1%	173755
39.2%	174345
39.3%	175528
39.4%	176121
39.5%	177310
39.6%	177906
39.7%	179101
39.8%	179700
39.9%	180901
40.0%	181503
40.1%	182710
40.2%	183315
40.3%	184528
40.4%	185136
40.5%	186355
40.6%	186966
40.7%	188191
40.8%	188805
40.9%	190036
41.0%	190653
41.1%	191890
41.2%	192510
41.3%	193753
41.4%	194376
41.5%	195625
41.6%	196251
41.7%	197506
41.8%	198135
41.9%	199396
42.0%	200028
42.1%	201295
42.2%	201930
42.3%	203203
42.4%	203841
42.5%	205120
42.6%	205761
42.7%	207046
42.8%	207690
42.9%	208981
43.0%	209628
43.1%	210925
43.2%	211575
43.3%	212878
43.4%	213531
43.5%	214840
43.6%	215496
43.7%	216811
43.8%	217470
43.9%	218791
44.0%	219453
44.1%	220780
44.2%	221445
44.3%	222778
44.4%	223446
44.5%	224785
44.6%	225456
44.7%	226801
44.8%	227475
44.9%	228826
45.0%	229503
45.1%	230860
45.2%	231540
45.3%	232903
45.4%	233586
45.5%	234955
45.6%	235641
45.7%	237016
45.8%	237705
45.9%	239086
46.0%	239778
46.1%	241165
46.2%	241860
46.3%	243253
46.4%	243951
46.5%	245350
46.6%	246051
46.7%	247456
46.8%	248160
46.9%	249571
47.0%	250278
47.1%	251695
47.2%	252405
47.3%	253828
47.4%	254541
47.5%	255970
47.6%	256686
47.7%	258121
47.8%	258840
47.9%	260281
48.0%	261003
48.1%	262450
48.2%	263175
48.3%	264628
48.4%	265356
48.5%	266815
48.6%	267546
48.7%	269011
48.8%	269745
48.9%	271216
49.0%	271953
49.1%	273430
49.2%	274170
49.3%	275653
49.4%	276396
49.5%	277885
49.6%	278631
49.7%	280128
49.8%	280878
49.9%	282381
50.0%	283888
50.1%	284643
50.2%	286156
50.3%	286914
50.4%	288433
50.5%	289194
50.6%	290719
50.7%	291483
50.8%	293014
50.9%	293781
51.0%	295318
51.1%	296088
51.2%	297631
51.3%	298404
51.4%	299955
51.5%	300732
51.6%	302289
51.7%	303069
51.8%	304632
51.9%	305415
52.0%	306984
52.1%	307770
52.2%	309345
52.3%	310134
52.4%	311715
52.5%	312507
52.6%	314094
52.7%	314889
52.8%	316482
52.9%	317280
53.0%	318879
53.1%	319681
53.2%	321288
53.3%	322093
53.4%	323706
53.5%	324514
53.6%	326135
53.7%	326947
53.8%	328574
53.9%	329389
54.0%	331022
54.1%	331840
54.2%	333479
54.3%	334300
54.4%	335945
54.5%	336769
54.6%	338420
54.7%	339247
54.8%	340906
54.9%	341737
55.0%	343402
55.1%	344236
55.2%	345907
55.3%	346744
55.4%	348423
55.5%	349264
55.6%	350951
55.7%	351796
55.8%	353489
55.9%	354337
56.0%	356037
56.1%	356889
56.2%	358597
56.3%	359453
56.4%	361168
56.5%	362027
56.6%	363748
56.7%	364610
56.8%	366337
56.9%	367202
57.0%	368935
57.1%	369803
57.2%	371542
57.3%	372413
57.4%	374158
57.5%	375032
57.6%	376784
57.7%	377662
57.8%	379421
57.9%	380302
58.0%	382069
58.1%	382954
58.2%	384727
58.3%	385615
58.4%	387394
58.5%	388285
58.6%	390070
58.7%	390964
58.8%	392757
58.9%	393655
59.0%	395456
59.1%	396358
59.2%	398165
59.3%	399070
59.4%	400884
59.5%	401793
59.6%	403614
59.7%	404526
59.8%	406355
59.9%	407271
60.0%	409106
60.1%	410025
60.2%	411866
60.3%	412788
60.4%	414635
60.5%	415560
60.6%	417413
60.7%	418341
60.8%	420200
60.9%	421131
61.0%	422996
61.1%	423930
61.2%	425805
61.3%	426744
61.4%	428625
61.5%	429567
61.6%	431456
61.7%	432402
61.8%	434298
61.9%	435248
62.0%	437152
62.1%	438106
62.2%	440019
62.3%	440977
62.4%	442896
62.5%	443857
62.6%	445784
62.7%	446749
62.8%	448682
62.9%	449650
63.0%	451589
63.1%	452561
63.2%	454509
63.3%	455485
63.4%	457440
63.5%	458419
63.6%	460380
63.7%	461362
63.8%	463329
63.9%	464314
64.0%	466287
64.1%	467275
64.2%	469254
64.3%	470245
64.4%	472230
64.5%	473224
64.6%	475215
64.7%	476212
64.8%	478211
64.9%	479212
65.0%	481220
65.1%	482227
65.2%	484244
65.3%	485254
65.4%	487277
65.5%	488290
65.6%	490319
65.7%	491335
65.8%	493373
65.9%	494394
66.0%	496442
66.1%	497470
66.2%	499529
66.3%	500560
66.4%	502626
66.5%	503661
66.6%	505736
66.7%	506775
66.8%	508856
66.9%	509898
67.0%	511990
67.1%	513038
67.2%	515139
67.3%	516191
67.4%	518300
67.5%	519356
67.6%	521471
67.7%	522530
67.8%	524655
67.9%	525720
68.0%	527857
68.1%	528928
68.2%	531075
68.3%	532153
68.4%	534312
68.5%	535393
68.6%	537558
68.7%	538642
68.8%	540816
68.9%	541905
69.0%	544086
69.1%	545178
69.2%	547367
69.3%	548463
69.4%	550658
69.5%	551757
69.6%	553958
69.7%	555060
69.8%	557267
69.9%	558372
70.0%	560590
70.1%	561701
70.2%	563926
70.3%	565040
70.4%	567275
70.5%	568394
70.6%	570639
70.7%	571763
70.8%	574015
70.9%	575143
71.0%	577402
71.1%	578534
71.2%	580801
71.3%	581937
71.4%	584214
71.5%	585355
71.6%	587640
71.7%	588784
71.8%	591078
71.9%	592227
72.0%	594528
72.1%	595681
72.2%	597992
72.3%	599149
72.4%	601466
72.5%	602626
72.6%	604949
72.7%	606114
72.8%	608447
72.9%	609617
73.0%	611962
73.1%	613136
73.2%	615490
73.3%	616669
73.4%	619036
73.5%	620222
73.6%	622597
73.7%	623786
73.8%	626169
73.9%	627362
74.0%	629763
74.1%	630967
74.2%	633380
74.3%	634592
74.4%	637019
74.5%	638234
74.6%	640673
74.7%	641894
74.8%	644341
74.9%	645566
75.0%	648021
75.1%	649251
75.2%	651716
75.3%	652950
75.4%	655423
75.5%	656662
75.6%	659143
75.7%	660386
75.8%	662877
75.9%	664124
76.0%	666623
76.1%	667876
76.2%	670389
76.3%	671648
76.4%	674175
76.5%	675441
76.6%	677988
76.7%	679264
76.8%	681823
76.9%	683106
77.0%	685675
77.1%	686961
77.2%	689538
77.3%	690832
77.4%	693423
77.5%	694720
77.6%	697321
77.7%	698626
77.8%	701240
77.9%	702549
78.0%	705170
78.1%	706482
78.2%	709111
78.3%	710430
78.4%	713081
78.5%	714409
78.6%	717068
78.7%	718400
78.8%	721068
78.9%	722404
79.0%	725083
79.1%	726426
79.2%	729116
79.3%	730464
79.4%	733164
79.5%	734516
79.6%	737223
79.7%	738579
79.8%	741298
79.9%	742659
80.0%	745387
80.1%	746753
80.2%	749488
80.3%	750857
80.4%	753607
80.5%	754989
80.6%	757756
80.7%	759141
80.8%	761928
80.9%	763324
81.0%	766123
81.1%	767525
81.2%	770346
81.3%	771760
81.4%	774598
81.5%	776022
81.6%	778887
81.7%	780325
81.8%	783204
81.9%	784645
82.0%	787542
82.1%	788993
82.2%	791906
82.3%	793366
82.4%	796300
82.5%	797773
82.6%	800722
82.7%	802201
82.8%	805168
82.9%	806654
83.0%	809629
83.1%	811118
83.2%	814103
83.3%	815598
83.4%	818595
83.5%	820098
83.6%	823109
83.7%	824617
83.8%	827638
83.9%	829150
84.0%	832179
84.1%	833704
84.2%	836761
84.3%	838297
84.4%	841380
84.5%	842926
84.6%	846022
84.7%	847572
84.8%	850683
84.9%	852243
85.0%	855372
85.1%	856940
85.2%	860084
85.3%	861659
85.4%	864813
85.5%	866393
85.6%	869564
85.7%	871152
85.8%	874332
85.9%	875925
86.0%	879114
86.1%	880714
86.2%	883923
86.3%	885531
86.4%	888769
86.5%	890393
86.6%	893653
86.7%	895286
86.8%	898577
86.9%	900225
87.0%	903542
87.1%	905206
87.2%	908541
87.3%	910215
87.4%	913569
87.5%	915250
87.6%	918627
87.7%	920325
87.8%	923724
87.9%	925438
88.0%	928877
88.1%	930602
88.2%	934056
88.3%	935786
88.4%	939254
88.5%	940994
88.6%	944484
88.7%	946244
88.8%	949769
88.9%	951537
89.0%	955083
89.1%	956865
89.2%	960446
89.3%	962246
89.4%	965879
89.5%	967711
89.6%	971386
89.7%	973228
89.8%	976930
89.9%	978793
90.0%	982525
90.1%	984399
90.2%	988156
90.3%	990042
90.4%	993836
90.5%	995754
90.6%	999599
90.7%	1001533
90.8%	1005418
90.9%	1007368
91.0%	1011277
91.1%	1013236
91.2%	1017175
91.3%	1019151
91.4%	1023162
91.5%	1025196
91.6%	1029279
91.7%	1031333
91.8%	1035446
91.9%	1037506
92.0%	1041639
92.1%	1043711
92.2%	1047877
92.3%	1049971
92.4%	1054172
92.5%	1056280
92.6%	1060531
92.7%	1062669
92.8%	1067000
92.9%	1069176
93.0%	1073555
93.1%	1075748
93.2%	1080158
93.3%	1082376
93.4%	1086853
93.5%	1089114
93.6%	1093674
93.7%	1095966
93.8%	1100581
93.9%	1102895
94.0%	1107546
94.1%	1109876
94.2%	1114574
94.3%	1116936
94.4%	1121699
94.5%	1124119
94.6%	1128976
94.7%	1131409
94.8%	1136290
94.9%	1138763
95.0%	1143714
95.1%	1146192
95.2%	1151191
95.3%	1153695
95.4%	1158784
95.5%	1161340
95.6%	1166457
95.7%	1169042
95.8%	1174257
95.9%	1176891
96.0%	1182196
96.1%	1184897
96.2%	1190386
96.3%	1193167
96.4%	1198753
96.5%	1201566
96.6%	1207223
96.7%	1210071
96.8%	1215787
96.9%	1218655
97.0%	1224481
97.1%	1227420
97.2%	1233359
97.3%	1236375
97.4%	1242478
97.5%	1245568
97.6%	1251803
97.7%	1254981
97.8%	1261419
97.9%	1264706
98.0%	1271349
98.1%	1274713
98.2%	1281448
98.3%	1284822
98.4%	1291731
98.5%	1295338
98.6%	1302767
98.7%	1306566
98.8%	1314211
98.9%	1318109
99.0%	1326072
99.1%	1330131
99.2%	1338378
99.3%	1342620
99.4%	1351144
99.5%	1355620
99.6%	1365036
99.7%	1371331
99.8%	1384106
99.9%	1391199
