1.0	403
1.0	0
1.0	27
0.9332779956229823	10
1.0	57
1.0	146
1.0	0
0.7942752287810529	70
0.880814116926305	0
0.9461249171171527	20
0.8723131838500809	267
0.7997804722762931	601
1.0	106
1.0	0
1.0	0
1.0	0
1.0	1
1.0	83
1.0	4
1.0	0
1.0	39
0.8979169001743973	2
1.0	223
1.0	390
1.0	61
1.0	278
1.0	69
1.0	396
1.0	4
0.9724969563326619	8
0.9541706966738938	4
0.8995334376788827	188
1.0	1
0.8560723012377561	128
0.9148369053847714	1628
1.0	150
0.6758614821688347	140
1.0	0
1.0	394
0.7438642315342343	442
1.0	153
1.0	66
1.0	109
1.0	124
1.0	236
1.0	12
0.913663239879458	16
1.0	318
1.0	17
1.0	113
1.0	0
1.0	246
1.0	31
1.0	424
0.8897406855372145	119
1.0	39
1.0	162
0.9279559600800267	40
1.0	143
0.9589904823338169	30
1.0	0
1.0	26
1.0	601
1.0	0
0.9370193096265206	113
0.8411030591595062	60
0.9785830149224907	11
1.0	109
1.0	19
1.0	281
1.0	70
1.0	93
1.0	26
0.97843542893198	12
1.0	652
1.0	0
1.0	111
1.0	20
1.0	194
0.9702651896925517	9
1.0	0
1.0	81
1.0	260
1.0	558
1.0	88
1.0	46
0.9289669501234383	6
1.0	97
1.0	0
0.9361375175100671	37
1.0	72
0.9633384384452315	20
0.8260647634461015	123
1.0	55
1.0	40
0.7406755337769367	1449
1.0	52
1.0	167
1.0	0
1.0	34
1.0	104
1.0	61
1.0	29
1.0	179
0.9142352927194896	355
1.0	190
1.0	21
1.0	9
1.0	110
0.8017706404366205	140
1.0	101
1.0	387
1.0	33
0.966161624009478	196
1.0	30
1.0	77
0.974333594931044	0
1.0	95
0.9522977598160268	45
1.0	39
1.0	49
1.0	106
1.0	133
1.0	114
0.0	65
1.0	96
0.9537453207203724	13
0.8793771338406745	239
1.0	284
1.0	314
1.0	0
0.9585904627854365	43
1.0	0
0.8239024726414659	286
1.0	616
0.9534932525026214	30
1.0	15
1.0	76
0.9535646659253395	91
0.9748769505367697	112
1.0	4
1.0	9
0.719467386227541	5
1.0	42
1.0	54
1.0	275
1.0	40
1.0	86
1.0	97
1.0	0
1.0	258
1.0	239
0.9587367851160655	23
1.0	19
1.0	87
1.0	54
1.0	541
0.7746238945959166	233
1.0	310
1.0	26
1.0	25
1.0	11
1.0	49
1.0	321
0.9156030640787218	578
1.0	0
1.0	70
1.0	401
0.9279016429521089	0
1.0	274
1.0	0
1.0	14
1.0	195
1.0	70
1.0	196
1.0	14
1.0	0
1.0	222
0.0	459
1.0	618
1.0	1265
1.0	417
1.0	153
1.0	34
0.8989448347387318	111
1.0	24
1.0	14
1.0	68
1.0	92
0.8625999973244888	110
1.0	284
1.0	155
1.0	7
1.0	216
1.0	116
0.9693910019900276	88
0.9711208098571923	8
1.0	85
1.0	261
1.0	129
1.0	178
1.0	191
0.926376377339108	172
1.0	370
0.9602025010500642	34
1.0	94
1.0	18
1.0	40
1.0	141
1.0	0
1.0	53
0.9362947558601075	187
1.0	140
1.0	172
1.0	166
1.0	100
0.9538526832327379	35
1.0	120
1.0	324
0.9511577584088861	0
0.8845761098819738	94
1.0	83
1.0	28
1.0	63
1.0	103
1.0	204
1.0	30
1.0	11
1.0	185
1.0	8
1.0	15
1.0	24
1.0	18
1.0	14
0.9146098792662832	120
1.0	60
0.969645217098287	0
0.9375285737201585	76
1.0	0
1.0	478
0.9651524808438892	447
0.951426895267027	99
1.0	131
1.0	67
0.7994105696774482	773
1.0	337
0.8218824221901191	78
0.9446379781029713	79
1.0	55
1.0	156
1.0	23
1.0	205
0.9244349647922004	2
1.0	213
1.0	224
1.0	144
0.7282857636231496	656
1.0	20
0.9201373711040047	0
1.0	42
1.0	18
1.0	239
1.0	0
0.8844164353404805	239
1.0	0
1.0	33
1.0	268
1.0	5
0.9547925896604963	10
0.9689473273829956	35
1.0	79
1.0	15
1.0	39
1.0	213
1.0	7
0.8159825573539666	638
1.0	14
1.0	662
1.0	0
1.0	88
0.9694523624163214	6
1.0	671
1.0	0
1.0	282
1.0	77
1.0	277
1.0	30
1.0	4
1.0	92
1.0	5
0.9035045421112085	0
1.0	202
0.9711260864189408	13
1.0	30
0.9308025705448654	52
1.0	7
0.8945862022046139	169
1.0	442
1.0	420
1.0	131
0.9601082814197813	14
1.0	64
1.0	127
1.0	0
0.9597705406102972	43
1.0	163
1.0	243
1.0	600
1.0	213
1.0	14
0.9224122712761788	106
0.6034561208900773	1663
1.0	6
1.0	33
1.0	11
1.0	59
1.0	11
1.0	162
1.0	70
1.0	58
1.0	3
0.8920036913890997	4
1.0	154
0.9534910277862024	0
1.0	5
0.8760541672870304	225
1.0	0
1.0	7
1.0	125
0.9382693626456468	311
1.0	15
1.0	128
1.0	17
0.8027709251766547	216
1.0	6
1.0	0
1.0	86
1.0	48
1.0	598
1.0	123
0.953528340649446	3
1.0	695
1.0	241
0.9272149280723831	0
1.0	0
1.0	272
1.0	690
0.8082106382151546	219
0.9461153582178425	0
1.0	124
1.0	631
