69.7%	2949992
69.8%	2957719
69.9%	2968043
70.0%	2975801
70.1%	2986164
70.2%	2993949
70.3%	3004353
70.4%	3012174
70.5%	3020009
70.6%	3030473
70.7%	3038340
70.8%	3048858
70.9%	3056766
71.0%	3067324
71.1%	3075259
71.2%	3085857
71.3%	3093823
71.4%	3104463
71.5%	3112463
71.6%	3120473
71.7%	3131189
71.8%	3139248
71.9%	3150012
72.0%	3158100
72.1%	3168898
72.2%	3177008
72.3%	3187850
72.4%	3196006
72.5%	3204182
72.6%	3215100
72.7%	3223305
72.8%	3234266
72.9%	3242499
73.0%	3253503
73.1%	3261768
73.2%	3272807
73.3%	3281104
73.4%	3292190
73.5%	3300527
73.6%	3308876
73.7%	3320025
73.8%	3328410
73.9%	3339604
74.0%	3348016
74.1%	3359248
74.2%	3367698
74.3%	3378994
74.4%	3387487
74.5%	3395992
74.6%	3407359
74.7%	3415902
74.8%	3427314
74.9%	3435896
75.0%	3447372
75.1%	3456001
75.2%	3467542
75.3%	3476221
75.4%	3484916
75.5%	3496559
75.6%	3505304
75.7%	3516982
75.8%	3525767
75.9%	3537506
76.0%	3546328
76.1%	3558114
76.2%	3566972
76.3%	3578811
76.4%	3587706
76.5%	3596616
76.6%	3608528
76.7%	3617495
76.8%	3629499
76.9%	3638523
77.0%	3650571
77.1%	3659643
77.2%	3671757
77.3%	3680855
77.4%	3689963
77.5%	3702125
77.6%	3711267
77.7%	3723490
77.8%	3732677
77.9%	3744963
78.0%	3754194
78.1%	3766521
78.2%	3775779
78.3%	3788140
78.4%	3797436
78.5%	3806754
78.6%	3819208
78.7%	3828565
78.8%	3841069
78.9%	3850462
79.0%	3863003
79.1%	3872426
79.2%	3885017
79.3%	3894492
79.4%	3903985
79.5%	3916666
79.6%	3926203
79.7%	3938958
79.8%	3948547
79.9%	3961368
80.0%	3971009
80.1%	3983903
80.2%	3993596
80.3%	4003301
80.4%	4016259
80.5%	4025992
80.6%	4039008
80.7%	4048802
80.8%	4061892
80.9%	4071749
81.0%	4084936
81.1%	4094844
81.2%	4108099
81.3%	4118079
81.4%	4128095
81.5%	4141477
81.6%	4151536
81.7%	4164978
81.8%	4175090
81.9%	4188598
82.0%	4198744
82.1%	4212306
82.2%	4222512
82.3%	4232747
82.4%	4246432
82.5%	4256712
82.6%	4270450
82.7%	4280795
82.8%	4294624
82.9%	4305012
83.0%	4318923
83.1%	4329387
83.2%	4343397
83.3%	4353937
83.4%	4364499
83.5%	4378673
83.6%	4389340
83.7%	4403595
83.8%	4414317
83.9%	4428669
84.0%	4439474
84.1%	4453928
84.2%	4464826
84.3%	4475772
84.4%	4490418
84.5%	4501419
84.6%	4516108
84.7%	4527151
84.8%	4541946
84.9%	4553071
85.0%	4567943
85.1%	4579139
85.2%	4590385
85.3%	4605428
85.4%	4616747
85.5%	4631893
85.6%	4643316
85.7%	4658596
85.8%	4670080
85.9%	4685429
86.0%	4696959
86.1%	4712382
86.2%	4723989
86.3%	4735625
86.4%	4751206
86.5%	4762920
86.6%	4778615
86.7%	4790422
86.8%	4806255
86.9%	4818180
87.0%	4834143
87.1%	4846165
87.2%	4858223
87.3%	4874373
87.4%	4886518
87.5%	4902789
87.6%	4915039
87.7%	4931418
87.8%	4943748
87.9%	4960242
88.0%	4972646
88.1%	4989264
88.2%	5001773
88.3%	5014309
88.4%	5031061
88.5%	5043650
88.6%	5060507
88.7%	5073210
88.8%	5090177
88.9%	5102963
89.0%	5120110
89.1%	5133031
89.2%	5146005
89.3%	5163358
89.4%	5176432
89.5%	5193908
89.6%	5207068
89.7%	5224749
89.8%	5238062
89.9%	5255892
90.0%	5269313
90.1%	5282810
90.2%	5300894
90.3%	5314484
90.4%	5332632
90.5%	5346296
90.6%	5364587
90.7%	5378378
90.8%	5396808
90.9%	5410667
91.0%	5429222
91.1%	5443241
91.2%	5457333
91.3%	5476204
91.4%	5490470
91.5%	5509721
91.6%	5524211
91.7%	5543609
91.8%	5558219
91.9%	5577755
92.0%	5592462
92.1%	5607216
92.2%	5626949
92.3%	5641866
92.4%	5661809
92.5%	5676875
92.6%	5697174
92.7%	5712473
92.8%	5732944
92.9%	5748403
93.0%	5769158
93.1%	5784860
93.2%	5800659
93.3%	5821854
93.4%	5837791
93.5%	5859281
93.6%	5875519
93.7%	5897328
93.8%	5913890
93.9%	5936044
94.0%	5952722
94.1%	5969463
94.2%	5991874
94.3%	6008767
94.4%	6031364
94.5%	6048358
94.6%	6071163
94.7%	6088422
94.8%	6111628
94.9%	6129142
95.0%	6146852
95.1%	6170686
95.2%	6188690
95.3%	6212878
95.4%	6231089
95.5%	6255781
95.6%	6274546
95.7%	6299776
95.8%	6318787
95.9%	6344384
96.0%	6363885
96.1%	6383538
96.2%	6409913
96.3%	6429834
96.4%	6456574
96.5%	6476782
96.6%	6503898
96.7%	6524422
96.8%	6552055
96.9%	6573030
97.0%	6594347
97.1%	6622979
97.2%	6644820
97.3%	6674228
97.4%	6696465
97.5%	6726427
97.6%	6749174
97.7%	6779980
97.8%	6803339
97.9%	6834701
98.0%	6858707
98.1%	6883324
98.2%	6917051
98.3%	6943175
98.4%	6978768
98.5%	7005922
98.6%	7043193
98.7%	7071862
98.8%	7110640
98.9%	7140689
99.0%	7171002
99.1%	7212329
99.2%	7244061
99.3%	7287807
99.4%	7322494
99.5%	7370663
99.6%	7411587
99.7%	7470793
99.8%	7517674
99.9%	7593958
